"id","origin","org_city","org_district","destination","dest_city","dest_district","distance","duration","case","pallet","to","dayo","td","dayd","LTL"
162,"B0FFL7OZ0J","Wuxi","锡山区","B0FFJRVTYE","Shanghai","松江区",143.616,1.91666666666667,"JS",16,"08:00","day 0","20:00","day 0",6038.945504
163,"B0FFHF2VI7","Wuxi","锡山区","B0FFGO36Q6","Shanghai","浦东新区",162.389,2.3,"JS",16,"08:00","day 0","20:00","day 0",6038.945504
164,"B0FFL7OZ0J","Wuxi","锡山区","B0G2MKTPMP","Shanghai","松江区",127.539,1.73333333333333,"JS",7,"08:00","day 0","20:00","day 0",2642.038658
165,"B0FFL7OZ0J","Wuxi","锡山区","B0FFFA2AO6","Shanghai","松江区",138.672,1.95,"JS",19,"08:00","day 0","20:00","day 0",7171.247786
166,"B0G13KYBJL","Nanjing","六合区","B00156GGDT","Shanghai","闵行区",337.61,4.3,"JS",12,"08:00","day 0","20:00","day 0",4529.209128
167,"B01FE15XQH","Wuxi","江阴市","B0FFG94S3Z","Shanghai","浦东新区",181.808,2.56666666666667,"JS",7,"12:00","day 0","24:00","day 0",2642.038658
168,"B0FFH3869T","Zhenjiang","句容市","B02001C3PG","Suzhou","张家港市",188.214,2.41666666666667,"JS",7,"12:00","day 0","24:00","day 0",2642.038658
169,"B0FFGTI293","Changzhou","新北区","B0FFGIBTXI","Suzhou","太仓市",151.781,2.1,"JS",10,"08:00","day 0","20:00","day 0",3774.34094
170,"B0FFHJD9U9","Wuxi","惠山区","B0FFKZGWZ9","Suzhou","太仓市",118.934,1.81666666666667,"JS",9,"12:00","day 0","24:00","day 0",3396.906846
171,"B0FFHXJXZR","Changzhou","溧阳市","B0FFI9JCED","Shanghai","青浦区",213.82,2.4,"JS",15,"08:00","day 0","20:00","day 0",5661.51141
172,"B0FFIS83Q7","Zhenjiang","丹阳市","B0FFLCF954","Shanghai","宝山区",209.593,3.08333333333333,"JS",11,"12:00","day 0","24:00","day 0",4151.775034
173,"B0FFF8Z69A","Changzhou","钟楼区","B01FE15UUN","Wuxi","江阴市",103.057,1.66666666666667,"JS",17,"08:00","day 0","20:00","day 0",6416.379598
174,"B0FFHXJXZR","Changzhou","溧阳市","B0FFFOM198","Suzhou","虎丘区",120.219,1.63333333333333,"JS",8,"08:00","day 0","20:00","day 0",3019.472752
175,"B0FFL9CGXN","Nanjing","栖霞区","B00156GGDT","Shanghai","闵行区",305.651,4.23333333333333,"JS",19,"12:00","day 0","24:00","day 0",7171.247786
176,"B0FFHE4XO4","Changzhou","武进区","B0FFJ1CPHP","Shanghai","嘉定区",160.939,2.36666666666667,"JS",10,"12:00","day 0","24:00","day 0",3774.34094
177,"B0FFF8Z69A","Changzhou","钟楼区","B0FFGIBTXI","Suzhou","太仓市",155.702,2.3,"JS",5,"12:00","day 0","24:00","day 0",1887.17047
178,"B0FFL9CGXN","Nanjing","栖霞区","B02001C3PG","Suzhou","张家港市",188.686,2.75,"JS",11,"12:00","day 0","24:00","day 0",4151.775034
179,"B0FFH1DRA5","Nanjing","栖霞区","B02001C3PG","Suzhou","张家港市",199.413,2.38333333333333,"JS",11,"08:00","day 0","20:00","day 0",4151.775034
180,"B0G13KYBJL","Nanjing","六合区","B0FFKZGWZ9","Suzhou","太仓市",275.715,3.26666666666667,"JS",16,"12:00","day 0","24:00","day 0",6038.945504
181,"B0G13KYBJL","Nanjing","六合区","B0FFFA2AO6","Shanghai","松江区",318.565,3.81666666666667,"JS",15,"12:00","day 0","24:00","day 0",5661.51141
182,"B0FFGYNGHQ","Changzhou","武进区","B0FFFA2AO6","Shanghai","松江区",180.746,2.35,"JS",12,"12:00","day 0","24:00","day 0",4529.209128
183,"B01FE15XQH","Wuxi","江阴市","B0FFGJ1NAK","Suzhou","常熟市",85.948,1.53333333333333,"JS",19,"08:00","day 0","20:00","day 0",7171.247786
184,"B0FFG9F43K","Changzhou","武进区","B0FFGO36Q6","Shanghai","浦东新区",191.328,2.51666666666667,"JS",14,"08:00","day 0","20:00","day 0",5284.077316
185,"B0FFG9F43K","Changzhou","武进区","B0FFLCF954","Shanghai","宝山区",148.897,2.43333333333333,"JS",4,"08:00","day 0","20:00","day 0",1509.736376
186,"B0GKC6MA4E","Yangzhou","仪征市","B0G2MKTPMP","Shanghai","松江区",286.402,3.63333333333333,"JS",5,"12:00","day 0","24:00","day 0",1887.17047
187,"B0FFFU612V","Wuxi","江阴市","B0FFKZGWZ9","Suzhou","太仓市",108.813,1.66666666666667,"JS",7,"12:00","day 0","24:00","day 0",2642.038658
188,"B0202173FW","Yangzhou","仪征市","B0FFG94S3Z","Shanghai","浦东新区",315.958,4.03333333333333,"JS",17,"08:00","day 0","20:00","day 0",6416.379598
189,"B0202173FW","Yangzhou","仪征市","B0FFKDRXE8","Shanghai","浦东新区",346.225,4.46666666666667,"JS",8,"12:00","day 0","24:00","day 0",3019.472752
190,"B0GKC6MA4E","Yangzhou","仪征市","B0FFGO36Q6","Shanghai","浦东新区",325.699,4.23333333333333,"JS",18,"12:00","day 0","24:00","day 0",6793.813692
191,"B0GUCU8FLD","Zhenjiang","句容市","B0G2MKTPMP","Shanghai","松江区",258.951,3.16666666666667,"JS",5,"08:00","day 0","20:00","day 0",1887.17047
192,"B0G13KYBJL","Nanjing","六合区","B01FE0J0V7","Wuxi","惠山区",178.946,2.31666666666667,"JS",9,"08:00","day 0","20:00","day 0",3396.906846
193,"B0G13KYBJL","Nanjing","六合区","B0FFHJD9U9","Wuxi","惠山区",180.107,2.3,"JS",9,"08:00","day 0","20:00","day 0",3396.906846
194,"B0FFL9CGXN","Nanjing","栖霞区","B0FFJ1CPHP","Shanghai","嘉定区",265.194,3.7,"JS",12,"08:00","day 0","20:00","day 0",4529.209128
195,"B0HDRHT0UU","Nanjing","浦口区","B0FFH61OBO","Suzhou","昆山市",278.478,3.4,"JS",15,"12:00","day 0","24:00","day 0",5661.51141
196,"B0FFGYNGHQ","Changzhou","武进区","B0FFL37B6B","Suzhou","昆山市",143.963,1.98333333333333,"JS",18,"08:00","day 0","20:00","day 0",6793.813692
197,"B0FFJONTQ7","Changzhou","新北区","B0FFHC9CJ8","Suzhou","相城区",90.147,1.5,"JS",16,"12:00","day 0","24:00","day 0",6038.945504
198,"B0GUAXEBYM","Changzhou","武进区","B0FFHDQA5M","Suzhou","常熟市",122.189,1.6,"JS",13,"12:00","day 0","24:00","day 0",4906.643222
199,"B0FFGTI293","Changzhou","新北区","B0FFJ1CPHP","Shanghai","嘉定区",174.857,2.3,"JS",11,"12:00","day 0","24:00","day 0",4151.775034
200,"B0FFJONTQ7","Changzhou","新北区","B0FFFTQ4U7","Wuxi","江阴市",78.178,1.33333333333333,"JS",4,"12:00","day 0","24:00","day 0",1509.736376
201,"B0GKC6MA4E","Yangzhou","仪征市","B0FFFA2AO6","Shanghai","松江区",297.535,3.85,"JS",14,"08:00","day 0","20:00","day 0",5284.077316
202,"B0GKC6MA4E","Yangzhou","仪征市","B0FFGPRVIT","Shanghai","松江区",298.607,3.83333333333333,"JS",12,"08:00","day 0","20:00","day 0",4529.209128
203,"B0FFH3869T","Zhenjiang","句容市","B00156GGDT","Shanghai","闵行区",305.179,3.8,"JS",13,"08:00","day 0","20:00","day 0",4906.643222
204,"B0FFHXJXZR","Changzhou","溧阳市","B00156GGDT","Shanghai","闵行区",259.649,3.15,"JS",19,"12:00","day 0","24:00","day 0",7171.247786
205,"B0FFH1DRA5","Nanjing","栖霞区","B02000JR6M","Suzhou","相城区",202.648,2.48333333333333,"JS",13,"08:00","day 0","20:00","day 0",4906.643222
206,"B0FFG2575E","Zhenjiang","润州区","B0FFGJ1NAK","Suzhou","常熟市",176.087,2.28333333333333,"JS",18,"12:00","day 0","24:00","day 0",6793.813692
207,"B0FFG2575E","Zhenjiang","润州区","B0FFHY6PN3","Suzhou","常熟市",174.609,2.18333333333333,"JS",13,"08:00","day 0","20:00","day 0",4906.643222
208,"B01FE15XQH","Wuxi","江阴市","B02000JR6M","Suzhou","相城区",87.557,1.48333333333333,"JS",9,"08:00","day 0","20:00","day 0",3396.906846
209,"B0FFFU612V","Wuxi","江阴市","B0FFHC9CJ8","Suzhou","相城区",60.202,1.31666666666667,"JS",7,"08:00","day 0","20:00","day 0",2642.038658
210,"B0FFK7ZQFN","Wuxi","江阴市","B0FFLCF954","Shanghai","宝山区",110.603,1.9,"JS",11,"08:00","day 0","20:00","day 0",4151.775034
211,"B0FFITJD3C","Wuxi","锡山区","B0IG9RDYYV","Suzhou","吴中区",63.318,1.16666666666667,"JS",6,"08:00","day 0","20:00","day 0",2264.604564
212,"B0FFJONTQ7","Changzhou","新北区","B00156GGDT","Shanghai","闵行区",209.143,2.85,"JS",14,"08:00","day 0","20:00","day 0",5284.077316
213,"B0FFK83QI3","Nanjing","江宁区","B0FFHF2VI7","Wuxi","锡山区",157.775,2.13333333333333,"JS",10,"12:00","day 0","24:00","day 0",3774.34094
214,"B0FFIS83Q7","Zhenjiang","丹阳市","B00156GGDT","Shanghai","闵行区",242.905,3.33333333333333,"JS",6,"08:00","day 0","20:00","day 0",2264.604564
215,"B0FFL7OZ0J","Wuxi","锡山区","B0FFGIBTXI","Suzhou","太仓市",98.184,1.51666666666667,"JS",8,"12:00","day 0","24:00","day 0",3019.472752
216,"B0FFGYNGHQ","Changzhou","武进区","B0FFKSVI1S","Shanghai","奉贤区",200.767,2.63333333333333,"JS",17,"08:00","day 0","20:00","day 0",6416.379598
217,"B0FFG9F43K","Changzhou","武进区","B0FFKSVI1S","Shanghai","奉贤区",183.185,2.46666666666667,"JS",10,"12:00","day 0","24:00","day 0",3774.34094
218,"B0FFK83QI3","Nanjing","江宁区","B0IG9RDYYV","Suzhou","吴中区",219.061,2.55,"JS",14,"08:00","day 0","20:00","day 0",5284.077316
219,"B0FFFRS0IH","Nanjing","江宁区","B02000JJ21","Suzhou","吴中区",217.037,2.76666666666667,"JS",16,"12:00","day 0","24:00","day 0",6038.945504
220,"B0FFF8Z69A","Changzhou","钟楼区","B0FFHY6PN3","Suzhou","常熟市",120.413,1.86666666666667,"JS",9,"12:00","day 0","24:00","day 0",3396.906846
221,"B0FFK83QI3","Nanjing","江宁区","B0FFKZGWZ9","Suzhou","太仓市",239.957,2.86666666666667,"JS",8,"08:00","day 0","20:00","day 0",3019.472752
222,"B0FFK83QI3","Nanjing","江宁区","B0FFGO36Q6","Shanghai","浦东新区",310.971,3.63333333333333,"JS",17,"08:00","day 0","20:00","day 0",6416.379598
223,"B0FFK4CQ2L","Changzhou","武进区","B0FFJ1CPHP","Shanghai","嘉定区",152.442,2.15,"JS",19,"12:00","day 0","24:00","day 0",7171.247786
224,"B0FFL7OZ0J","Wuxi","锡山区","B0FFGO36Q6","Shanghai","浦东新区",166.836,2.3,"JS",19,"08:00","day 0","20:00","day 0",7171.247786
225,"B0FFL9CGXN","Nanjing","栖霞区","B0FFFTQ4U7","Wuxi","江阴市",174.686,2.65,"JS",9,"08:00","day 0","20:00","day 0",3396.906846
226,"B0FFJONTQ7","Changzhou","新北区","B00156D6K6","Shanghai","浦东新区",213.228,2.76666666666667,"JS",8,"12:00","day 0","24:00","day 0",3019.472752
227,"B0FFH1DRA5","Nanjing","栖霞区","B0FFHNXOVT","Suzhou","昆山市",269.474,3.15,"JS",13,"12:00","day 0","24:00","day 0",4906.643222
228,"B0FFL9CGXN","Nanjing","栖霞区","B0FFI9JCED","Shanghai","青浦区",269.166,3.6,"JS",6,"08:00","day 0","20:00","day 0",2264.604564
229,"B0FFL9CGXN","Nanjing","栖霞区","B0FFF4JOKL","Suzhou","昆山市",252.026,3.36666666666667,"JS",7,"08:00","day 0","20:00","day 0",2642.038658
230,"B0FFLC9J93","Nanjing","浦口区","B0FFHDQA5M","Suzhou","常熟市",267.945,3.55,"JS",11,"08:00","day 0","20:00","day 0",4151.775034
231,"B01FE15XQH","Wuxi","江阴市","B00156D6K6","Shanghai","浦东新区",205.372,2.71666666666667,"JS",7,"08:00","day 0","20:00","day 0",2642.038658
232,"B0G13KYBJL","Nanjing","六合区","B0FFL37B6B","Suzhou","昆山市",281.782,3.41666666666667,"JS",17,"08:00","day 0","20:00","day 0",6416.379598
233,"B0G13KYBJL","Nanjing","六合区","B0FFHD3E8G","Suzhou","吴中区",247.264,3.03333333333333,"JS",16,"12:00","day 0","24:00","day 0",6038.945504
234,"B0G13KYBJL","Nanjing","六合区","B02000JJ21","Suzhou","吴中区",248.546,3.08333333333333,"JS",9,"08:00","day 0","20:00","day 0",3396.906846
235,"B0FFFRXR3L","Yangzhou","宝应县","B0FFGIBTXI","Suzhou","太仓市",293.835,3.9,"JS",10,"12:00","day 0","24:00","day 0",3774.34094
236,"B0G0ZLYTOF","Nanjing","栖霞区","B02001C3PG","Suzhou","张家港市",188.052,2.78333333333333,"JS",7,"12:00","day 0","24:00","day 0",2642.038658
237,"B0FFH1DRA5","Nanjing","栖霞区","B0FFK7ZQFN","Wuxi","江阴市",181.687,2.13333333333333,"JS",7,"08:00","day 0","20:00","day 0",2642.038658
238,"B0FFH3869T","Zhenjiang","句容市","B01FE15XQH","Wuxi","江阴市",133.168,2.01666666666667,"JS",16,"08:00","day 0","20:00","day 0",6038.945504
239,"B0G0ZLYTOF","Nanjing","栖霞区","B0FFFOM198","Suzhou","虎丘区",192.682,2.93333333333333,"JS",14,"08:00","day 0","20:00","day 0",5284.077316
240,"B0GUAXEBYM","Changzhou","武进区","B01FE15XQH","Wuxi","江阴市",63.671,1.31666666666667,"JS",11,"12:00","day 0","24:00","day 0",4151.775034
241,"B0G13KYBJL","Nanjing","六合区","B0FFHNXOVT","Suzhou","昆山市",290.706,3.46666666666667,"JS",9,"12:00","day 0","24:00","day 0",3396.906846
242,"B0FFFTQ4U7","Wuxi","江阴市","B0G2MKTPMP","Shanghai","松江区",143.159,1.88333333333333,"JS",9,"12:00","day 0","24:00","day 0",3396.906846
243,"B0FFK7ZQFN","Wuxi","江阴市","B0G2MKTPMP","Shanghai","松江区",133.748,1.75,"JS",14,"12:00","day 0","24:00","day 0",5284.077316
244,"B01FE15XQH","Wuxi","江阴市","B0G2MKTPMP","Shanghai","松江区",171.109,2.23333333333333,"JS",5,"12:00","day 0","24:00","day 0",1887.17047
245,"B0FFFTQ4U7","Wuxi","江阴市","B0FFFA2AO6","Shanghai","松江区",154.292,2.08333333333333,"JS",7,"12:00","day 0","24:00","day 0",2642.038658
246,"B0FFHXJXZR","Changzhou","溧阳市","B0FFHC9CJ8","Suzhou","相城区",122.537,1.88333333333333,"JS",16,"12:00","day 0","24:00","day 0",6038.945504
247,"B0FFG9F43K","Changzhou","武进区","B0FFH61OBO","Suzhou","昆山市",120.575,1.66666666666667,"JS",14,"08:00","day 0","20:00","day 0",5284.077316
248,"B0FFFRS0IH","Nanjing","江宁区","B01FE0J0V7","Wuxi","惠山区",147.437,1.98333333333333,"JS",11,"08:00","day 0","20:00","day 0",4151.775034
249,"B0FFFRS0IH","Nanjing","江宁区","B0FFH61OBO","Suzhou","昆山市",244.467,2.95,"JS",8,"08:00","day 0","20:00","day 0",3019.472752
250,"B0FFH3869T","Zhenjiang","句容市","B0FFKSVI1S","Shanghai","奉贤区",306.155,3.76666666666667,"JS",15,"08:00","day 0","20:00","day 0",5661.51141
251,"B0FFFRS0IH","Nanjing","江宁区","B0FFKSVI1S","Shanghai","奉贤区",307.077,3.76666666666667,"JS",17,"08:00","day 0","20:00","day 0",6416.379598
252,"B0FFFU612V","Wuxi","江阴市","B0FFH62FC9","Shanghai","金山区",173.789,2.31666666666667,"JS",6,"08:00","day 0","20:00","day 0",2264.604564
253,"B0FFHCRHH3","Changzhou","天宁区","B0FFGIBTXI","Suzhou","太仓市",128.855,1.81666666666667,"JS",12,"12:00","day 0","24:00","day 0",4529.209128
254,"B0G0NZW2VU","Nanjing","江宁区","B0FFFOM198","Suzhou","虎丘区",178.461,2.26666666666667,"JS",6,"12:00","day 0","24:00","day 0",2264.604564
255,"B0FFFRS0IH","Nanjing","江宁区","B0FFFOM198","Suzhou","虎丘区",185.77,2.33333333333333,"JS",6,"08:00","day 0","20:00","day 0",2264.604564
256,"B0202173FW","Yangzhou","仪征市","B0FFKSVI1S","Shanghai","奉贤区",319.53,4.08333333333333,"JS",4,"12:00","day 0","24:00","day 0",1509.736376
257,"B0FFK4CQ2L","Changzhou","武进区","B0FFG94S3Z","Shanghai","浦东新区",190.432,2.51666666666667,"JS",5,"08:00","day 0","20:00","day 0",1887.17047
258,"B01FE0J0V7","Wuxi","惠山区","B0FFI8WH5V","Suzhou","姑苏区",62.706,1.06666666666667,"JS",12,"08:00","day 0","20:00","day 0",4529.209128
259,"B0GKC6MA4E","Yangzhou","仪征市","B0FFH62FC9","Shanghai","金山区",311.171,4,"JS",14,"08:00","day 0","20:00","day 0",5284.077316
260,"B0GKC6MA4E","Yangzhou","仪征市","B0FFGJ1NAK","Suzhou","常熟市",206.93,2.78333333333333,"JS",15,"08:00","day 0","20:00","day 0",5661.51141
261,"B0FFL9Q85P","Nanjing","江宁区","B0FFK7ZQFN","Wuxi","江阴市",177.976,2.18333333333333,"JS",19,"08:00","day 0","20:00","day 0",7171.247786
262,"B0FFHJD9U9","Wuxi","惠山区","B0IG9RDYYV","Suzhou","吴中区",80.329,1.4,"JS",20,"12:00","day 0","24:00","day 0",7548.68188
263,"B01FE0J0V7","Wuxi","惠山区","B02000JJ21","Suzhou","吴中区",83.162,1.35,"JS",14,"08:00","day 0","20:00","day 0",5284.077316
264,"B0FFF8Z69A","Changzhou","钟楼区","B0FFHF2VI7","Wuxi","锡山区",75.158,1.63333333333333,"JS",11,"08:00","day 0","20:00","day 0",4151.775034
265,"B0FFG0GSMW","Yangzhou","宝应县","B01FE0J0V7","Wuxi","惠山区",213.266,3.01666666666667,"JS",17,"08:00","day 0","20:00","day 0",6416.379598
266,"B0FFG9F43K","Changzhou","武进区","B00156GGDT","Shanghai","闵行区",182.209,2.45,"JS",7,"08:00","day 0","20:00","day 0",2642.038658
267,"B0FFF8Z69A","Changzhou","钟楼区","B0FFHC9CJ8","Suzhou","相城区",96.016,1.75,"JS",15,"08:00","day 0","20:00","day 0",5661.51141
268,"B0FFHF2VI7","Wuxi","锡山区","B0FFKSVI1S","Shanghai","奉贤区",154.246,2.23333333333333,"JS",11,"12:00","day 0","24:00","day 0",4151.775034
269,"B0FFHLH9SB","Zhenjiang","京口区","B02000JR6M","Suzhou","相城区",138.995,1.93333333333333,"JS",5,"08:00","day 0","20:00","day 0",1887.17047
270,"B0FFJONTQ7","Changzhou","新北区","B0FFKSVI1S","Shanghai","奉贤区",210.119,2.76666666666667,"JS",16,"12:00","day 0","24:00","day 0",6038.945504
271,"B01FE0J0V7","Wuxi","惠山区","B0FFHNXOVT","Suzhou","昆山市",125.322,1.68333333333333,"JS",11,"08:00","day 0","20:00","day 0",4151.775034
272,"B0FFHXJXZR","Changzhou","溧阳市","B0FFFTQ4U7","Wuxi","江阴市",123.954,1.76666666666667,"JS",19,"08:00","day 0","20:00","day 0",7171.247786
273,"B0G0NZW2VU","Nanjing","江宁区","B00156GGDT","Shanghai","闵行区",307.413,4.03333333333333,"JS",16,"12:00","day 0","24:00","day 0",6038.945504
274,"B0G0NZW2VU","Nanjing","江宁区","B00156D6K6","Shanghai","浦东新区",311.498,3.98333333333333,"JS",14,"08:00","day 0","20:00","day 0",5284.077316
275,"B00190CNHV","Nanjing","江宁区","B00156D6K6","Shanghai","浦东新区",316.921,4.01666666666667,"JS",16,"12:00","day 0","24:00","day 0",6038.945504
276,"B00190CNHV","Nanjing","江宁区","B0FFGO36Q6","Shanghai","浦东新区",321.955,3.96666666666667,"JS",8,"12:00","day 0","24:00","day 0",3019.472752
277,"B00190CNHV","Nanjing","江宁区","B0FFF4JOKL","Suzhou","昆山市",259.211,3.25,"JS",18,"08:00","day 0","20:00","day 0",6793.813692
278,"B0G0NZW2VU","Nanjing","江宁区","B0FFGO36Q6","Shanghai","浦东新区",316.532,3.95,"JS",18,"08:00","day 0","20:00","day 0",6793.813692
279,"B0FFFRS0IH","Nanjing","江宁区","B0FFKDRXE8","Shanghai","浦东新区",333.773,4.13333333333333,"JS",14,"08:00","day 0","20:00","day 0",5284.077316
280,"B0G0NZW2VU","Nanjing","江宁区","B0FFKSVI1S","Shanghai","奉贤区",308.389,3.83333333333333,"JS",9,"08:00","day 0","20:00","day 0",3396.906846
281,"B0FFIS83Q7","Zhenjiang","丹阳市","B0G2MKTPMP","Shanghai","松江区",212.727,2.8,"JS",9,"12:00","day 0","24:00","day 0",3396.906846
282,"B0FFIS83Q7","Zhenjiang","丹阳市","B0FFGPRVIT","Shanghai","松江区",224.932,3,"JS",18,"08:00","day 0","20:00","day 0",6793.813692
283,"B0FFLC9J93","Nanjing","浦口区","B0FFFTQ4U7","Wuxi","江阴市",221.175,3.16666666666667,"JS",17,"08:00","day 0","20:00","day 0",6416.379598
284,"B0FFH1DRA5","Nanjing","栖霞区","B0FFKSVI1S","Shanghai","奉贤区",317.354,3.75,"JS",13,"12:00","day 0","24:00","day 0",4906.643222
285,"B0FFHCRHH3","Changzhou","天宁区","B0FFGO36Q6","Shanghai","浦东新区",201.507,2.61666666666667,"JS",9,"12:00","day 0","24:00","day 0",3396.906846
286,"B0FFHE4XO4","Changzhou","武进区","B0FFH61OBO","Suzhou","昆山市",139.891,2.08333333333333,"JS",19,"08:00","day 0","20:00","day 0",7171.247786
287,"B0FFHE4XO4","Changzhou","武进区","B00156GGDT","Shanghai","闵行区",201.525,2.96666666666667,"JS",16,"12:00","day 0","24:00","day 0",6038.945504
288,"B0202173FW","Yangzhou","仪征市","B00156GGDT","Shanghai","闵行区",318.554,4.2,"JS",12,"12:00","day 0","24:00","day 0",4529.209128
289,"B01FE15XQH","Wuxi","江阴市","B0FFGPRVIT","Shanghai","松江区",183.314,2.45,"JS",6,"08:00","day 0","20:00","day 0",2264.604564
290,"B01FE15UUN","Wuxi","江阴市","B0FFGO36Q6","Shanghai","浦东新区",150.609,2.2,"JS",6,"08:00","day 0","20:00","day 0",2264.604564
291,"B0FFGTI293","Changzhou","新北区","B0FFKDRXE8","Shanghai","浦东新区",242.986,3.16666666666667,"JS",10,"08:00","day 0","20:00","day 0",3774.34094
292,"B0FFG9F43K","Changzhou","武进区","B02001C3PG","Suzhou","张家港市",65.244,1.2,"JS",13,"08:00","day 0","20:00","day 0",4906.643222
293,"B0FFGYNGHQ","Changzhou","武进区","B0FFI9JCED","Shanghai","青浦区",163.306,2.2,"JS",9,"12:00","day 0","24:00","day 0",3396.906846
294,"B0FFGYNGHQ","Changzhou","武进区","B0FFHC9CJ8","Suzhou","相城区",80.795,1.43333333333333,"JS",19,"08:00","day 0","20:00","day 0",7171.247786
295,"B0GUAXEBYM","Changzhou","武进区","B0FFHC9CJ8","Suzhou","相城区",68.284,1.33333333333333,"JS",9,"12:00","day 0","24:00","day 0",3396.906846
296,"B0FFK4CQ2L","Changzhou","武进区","B0FFHC9CJ8","Suzhou","相城区",74.032,1.46666666666667,"JS",9,"08:00","day 0","20:00","day 0",3396.906846
297,"B0FFIS83Q7","Zhenjiang","丹阳市","B01FE15XQH","Wuxi","江阴市",70.894,1.43333333333333,"JS",6,"08:00","day 0","20:00","day 0",2264.604564
298,"B0FFHE4XO4","Changzhou","武进区","B00156D6K6","Shanghai","浦东新区",205.61,2.86666666666667,"JS",11,"08:00","day 0","20:00","day 0",4151.775034
299,"B0FFG9F43K","Changzhou","武进区","B0FFG94S3Z","Shanghai","浦东新区",179.613,2.28333333333333,"JS",8,"12:00","day 0","24:00","day 0",3019.472752
300,"B0FFFRS0IH","Nanjing","江宁区","B0FFHNXOVT","Suzhou","昆山市",259.197,3.08333333333333,"JS",14,"08:00","day 0","20:00","day 0",5284.077316
301,"B0FFF4HNKG","Yangzhou","邗江区","B00156D6K6","Shanghai","浦东新区",285.25,3.83333333333333,"JS",17,"08:00","day 0","20:00","day 0",6416.379598
302,"B0FFITJD3C","Wuxi","锡山区","B0FFGIBTXI","Suzhou","太仓市",99.74,1.51666666666667,"JS",15,"08:00","day 0","20:00","day 0",5661.51141
303,"B0FFITJD3C","Wuxi","锡山区","B0FFHDQA5M","Suzhou","常熟市",73.022,1.11666666666667,"JS",7,"08:00","day 0","20:00","day 0",2642.038658
304,"B0FFH3869T","Zhenjiang","句容市","B0FFGO36Q6","Shanghai","浦东新区",314.298,3.88333333333333,"JS",14,"08:00","day 0","20:00","day 0",5284.077316
305,"B0FFGTI293","Changzhou","新北区","B0FFFTQ4U7","Wuxi","江阴市",84.349,1.4,"JS",5,"08:00","day 0","20:00","day 0",1887.17047
